,DT.NFL.UNDP.CD,DT.NFL.UNFP.CD,EG.CFT.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.FEC.RNEW.ZS,IT.MLT.MAIN.P2,NV.AGR.TOTL.ZS,SE.PRM.ENRL.TC.ZS,SE.PRM.NENR,SE.PRM.TCHR.FE.ZS,SE.SEC.ENRR,SE.SEC.NENR,SH.ANM.ALLW.ZS,SH.DTH.COMM.ZS,SH.DYN.0514,SH.STA.BRTC.ZS,SH.TBS.DTEC.ZS,SL.AGR.EMPL.FE.ZS,SP.ADO.TFRT
0,4.496293970737104,-0.7988553044298151,0.0006433412460502126,0.003676657340579653,-0.004719750655223755,0.3862341004389685,-0.9753797920251633,-0.02830268759463318,-0.01842345061170068,-0.0291906632739909,0.015108703976455955,-0.0058756489329333745,-0.01836341772125876,0.8004059625034069,-0.01288844962286449,0.021885489720604726,-0.02209539888199097,-0.05107553356622421,1.937927662078619,2.5341360414224607
1,3.6239599516748457,-0.5947590345528703,0.0006433412460502126,0.003676657340579653,-0.004719750655223755,0.48636119088841356,-0.9753797920251633,-0.02830268759463318,0.5807287673271219,-0.0291906632739909,0.015108703976455955,-0.0058756489329333745,-0.01836341772125876,0.7199155097563428,-0.01288844962286449,0.021885489720604726,-0.02209539888199097,-0.05107553356622421,1.937927662078619,2.4442959401600812
2,2.653679656788053,-0.48961946896727887,0.0006433412460502126,0.003676657340579653,-0.004719750655223755,0.7533667654202671,-0.9753797920251633,-0.02830268759463318,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-0.0058756489329333745,-0.01836341772125876,0.6394250570092788,-0.01288844962286449,0.021885489720604726,-0.02209539888199097,-0.05107553356622421,1.9753935230343316,2.354455838897702
3,0.8141261639585201,-0.34118564947359054,-1.4354198499374446,0.003676657340579653,-0.004719750655223755,0.8201181590532305,-0.9753797920251633,-0.02830268759463318,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-0.0058756489329333745,-0.01836341772125876,0.5589346042622146,1.6131690634519782,0.11129004347286223,-2.9280104102944597,-3.165201500742888,1.9753935230343316,2.264615737635323
4,0.5478350326426796,-0.32881683452676,-1.409309610097745,0.003676657340579653,-0.004719750655223755,0.8201181590532305,-0.9753797920251633,-0.02830268759463318,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-2.168849732990321,-0.01836341772125876,0.47844415151515063,1.6131690634519782,0.11129004347286223,-2.9280104102944597,-2.775935754845805,2.012859383990044,2.1972356616885387
5,2.111914624715711,4.779759167314339,-1.383199370258045,0.003676657340579653,-0.004719750655223755,0.4529854940719319,-0.9753797920251633,2.260089300860694,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-2.168849732990321,-0.01836341772125876,0.47844415151515063,1.6131690634519782,0.11129004347286223,-2.9280104102944597,-2.3866700089487223,1.9753935230343316,2.1073955604261596
6,-0.4499929584018748,2.9181594378298703,-1.357089130418345,0.003676657340579653,-0.004719750655223755,0.4196097972554502,-0.9753797920251633,2.1753340420290153,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-2.168849732990321,-0.01836341772125876,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.844984267111246,-2.442279401219734,1.937927662078619,2.040015484479375
7,1.1324515603882563,0.036082069790703664,-1.330978890578645,0.003676657340579653,-0.004719750655223755,0.653239674970822,-0.9753797920251633,1.4972919713755848,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-2.0049880599556706,-0.01836341772125876,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.844984267111246,-1.997404263051639,1.9753935230343316,1.9950954338481857
8,1.5211758425668767,1.1555157941650849,-1.304868650738945,-1.8289340042561013,-0.8061141476238881,0.3528584036224868,-0.9753797920251633,1.6668024890389423,0.6556227945694746,-0.0291906632739909,-2.608674529972601,-1.9722157253487402,-0.01836341772125876,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.844984267111246,-1.663747909425568,1.937927662078619,1.9277153579014012
9,1.6742168985427113,1.4894904964646238,-1.2787584108992454,-1.6900998632260498,-0.4855563888364224,0.25273131317304176,-0.9753797920251633,1.4125367125439061,1.3296690397506499,-0.0291906632739909,-2.608674529972601,-1.6444923792794393,-0.01836341772125876,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.6789319807448195,-1.3300915557994968,1.937927662078619,1.8603352819546168
10,2.8281467666826168,2.070853867134192,-1.2526481710595454,-1.5234988939899878,-0.3787038025739338,0.11922852590711497,-0.9753797920251633,1.5820472302072637,1.3296690397506499,-0.0291906632739909,-1.808198289106787,-1.6444923792794393,-1.6517738618088176,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.6789319807448195,-1.0520445944444377,1.8629959401671936,1.8154152313234273
11,3.03628229672764,1.7925409967462385,-1.2004276913801455,-1.3013642683419053,-0.004719750655223755,-0.28127983589066535,-0.9753797920251633,1.073515677217191,1.4045630669930027,-0.0291906632739909,-1.763727386836464,-1.316769033210138,-1.6517738618088176,0.39795369876808656,1.6131690634519782,0.11129004347286223,-2.4298535511951793,-1.1632633789864613,1.8629959401671936,1.6581950541142638
12,5.243134323899177,2.3120572003232995,-1.1743174515404458,-1.1347632991058434,-0.21842492318020093,-0.41478262315659215,-0.9753797920251633,1.4972919713755848,1.3296690397506499,-0.0291906632739909,-1.7192564845661409,-1.1201350255685574,-1.6517738618088176,0.47844415151515063,1.6131690634519782,0.11129004347286223,-2.4298535511951793,-1.4413103403415206,1.7880642182557684,1.5234349022206952
13,3.40664165218916,2.7944657221165268,-1.1220969718610458,-1.2180637837238744,-0.3787038025739338,-0.5149097136060372,-0.9753797920251633,1.2430261948805486,1.4794570942353555,-0.0291906632739909,-1.630314680025495,-0.9235010179269766,-1.6517738618088176,0.47844415151515063,1.1297465595648628,0.20069459722511973,-2.0147228352791124,-1.3300915557994968,1.7131324963443433,1.3662147250115317
14,3.8443393783621596,3.0975162223981414,-1.069876492181646,-1.2458306119298845,-0.16499863004895662,-0.6150368040554822,-0.9753797920251633,0.9887604183855122,1.4045630669930027,-0.0291906632739909,-1.630314680025495,-0.8907286833200465,-1.6517738618088176,0.5589346042622146,1.1297465595648628,0.20069459722511973,-1.8486705489126856,-1.4413103403415206,1.7131324963443433,1.231454573117963
15,3.7536123552301173,2.949658818501755,-1.0176560125022462,-0.3850589375435648,0.315838008132242,-0.5482854104225189,-0.9753797920251633,1.073515677217191,1.4794570942353555,-0.0291906632739909,-1.630314680025495,-0.8251840141061862,-1.6517738618088176,0.6394250570092788,1.1297465595648628,0.20069459722511973,-1.807157477321079,-1.4413103403415206,1.638200774432918,1.0742343959087994
16,3.3859107107466735,3.11987211788707,-0.9654355328228464,-0.35729210933755445,0.15555912873850913,-0.4481583199730738,-0.9753797920251633,0.9040051595538334,1.5543511214777084,-0.0291906632739909,-1.630314680025495,-0.8251840141061862,-0.8549882793270815,0.7199155097563428,1.1297465595648628,0.20069459722511973,-1.807157477321079,-1.3857009480705087,1.6007349134772053,0.9394742440152307
