,DT.NFL.UNDP.CD,DT.NFL.UNFP.CD,EG.CFT.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.FEC.RNEW.ZS,IT.MLT.MAIN.P2,NV.AGR.TOTL.ZS,SE.PRM.ENRL.TC.ZS,SE.PRM.NENR,SE.PRM.TCHR.FE.ZS,SE.SEC.ENRR,SE.SEC.NENR,SH.ANM.ALLW.ZS,SH.DTH.COMM.ZS,SH.DYN.0514,SH.STA.BRTC.ZS,SH.TBS.DTEC.ZS,SL.AGR.EMPL.FE.ZS,SP.ADO.TFRT
1169,-0.5321435607570312,-0.5461230408229935,0.41840717868124877,0.7256141906968478,0.5829694737884634,-0.9821694690367809,0.8014463562985013,-0.9606105347430998,-1.141833859246993,0.708257672068946,0.5487595312203319,0.28907536252943766,0.6589043273882168,-0.32646037595549005,-0.7160484552768505,-0.5145418327929403,0.6836268181753229,0.6718465659569299,-0.7221484657769768,-0.5204274014984305
4568,-0.3367425769797571,-0.09998231628448322,0.9406119754752469,0.7256141906968478,0.5829694737884634,-0.5149097136060372,0.11045840972818725,-0.19781320525799073,-0.6175756685505231,0.6345128385346522,-0.20724580737515905,0.19075835870864732,0.49954721089186965,-0.08498901771429783,-0.8478909563369729,-0.3357327252884253,0.5175745318088961,0.6718465659569299,0.4767590848058269,-0.40812727492045653
3503,0.03973872680290828,-0.28552381756200496,-1.4354198499374446,-1.801167176050091,-1.2335244926738425,0.9202452495026756,-0.9753797920251633,2.0058235243656575,0.8803048762965331,-0.10293549680828458,-1.319018364133234,-2.0049880599556706,-0.17772053421760597,0.5589346042622146,1.1736940599182368,0.4689082584818922,-1.807157477321079,-1.6081385171545561,1.825530079211481,0.24321345923179233
4071,0.40397644002539496,-0.02576571577347451,-1.5920812889756442,-0.746027704221699,-0.21842492318020093,-0.41478262315659215,-0.4818169730463676,-0.7063447582480634,1.4794570942353555,-1.5040873339598646,0.19299231305774794,-2.398256075238832,-1.4924167453124704,0.3174632460210225,1.7450115645121007,1.4523583497567247,-3.05254962506928,-1.8305760862386036,-0.6846826048212642,0.5576538136501193
2575,-0.42425696226475457,-0.4901816597161498,-0.7304433742655472,-1.023695986281802,-1.0198193201488652,0.7533667654202671,-0.9753797920251633,-0.6215894994163846,0.5807287673271219,0.4132783379317712,0.28193411759839393,-0.5302330026438152,-1.0541846749475157,-0.16547947046136188,1.52527406274523,0.11129004347286223,-0.22966075684002446,-1.1076539867154493,-0.9094777705555398,0.8945541933840412
3273,0.23563127845197673,0.036082069790703664,-0.6521126547464475,-0.6349603913976576,0.2624117150009977,0.7867424622367488,-0.8273109463315246,0.31071834773208196,0.8054108490541803,0.33953350439747754,0.45981772667968596,-0.4319159988230249,-1.0541846749475157,-1.1313649034261306,-0.10078345032961274,-0.15692361778391026,-0.6863045443476982,0.2825808200598469,-0.6097508829098389,1.2539145984335578
3135,-0.3948981782505743,-0.2298607487070775,-0.7304433742655472,-1.4679652375779673,-1.0198193201488652,0.08585282909063327,-0.6792421006378859,-0.19781320525799073,0.6556227945694746,0.11829900379459647,-0.16277490510483603,-0.4974606680368851,-0.7753097210789079,0.3174632460210225,1.6571165638053524,0.5583128122341497,-0.31268690002323785,-0.6627788485473546,-0.04776296857414969,0.6474939149124985
205,-0.5445460079333129,-0.4602544340317564,0.8622812559561471,0.7256141906968478,0.5829694737884634,-0.4815340167895555,-0.18567928165909017,0.14120783006872437,-0.692469695792876,0.19204383732889016,1.438177576626792,0.1579860241017172,0.7784221647604772,-0.0044985649672337705,-0.9797334573970953,-0.6039463865451977,0.6836268181753229,0.2825808200598469,0.25196391907155125,-0.7225676293387836
3203,0.9034635743023016,0.6164002233364084,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9487937722202993,1.393721739073056,-0.7911000170797422,-0.39289358682346476,0.7820025056032396,-1.052192950511296,1.3705624045581315,0.818261443884564,-1.3728362616673229,-0.7599959556302246,-0.6039463865451977,0.7251398897669296,0.6718465659569299,-0.9094777705555398,-1.0370079837571107
2065,2.5477140296303857,5.412222522850749,-0.6260024149067476,0.2535781111946725,0.42269059439473056,0.21935561635656003,-0.9260235101272838,0.39547360656376074,0.505834740084769,0.33953350439747754,-0.829838439159681,-0.16973732196758395,-0.2573990924657796,1.7662913954681756,0.11895405143725789,-0.15692361778391026,-0.06360847047359766,-0.885216417631402,1.1886104429643667,-0.7450276546543784
607,-0.3520466825773406,-0.31026206592733696,0.7317300567576477,0.36464542401871375,0.5295431806572192,0.553112584521377,0.011745845932428112,-0.6215894994163846,-0.24310553233875912,0.4870231714660649,0.8600558471125929,0.7478880470264593,-0.3370776507139532,-0.16547947046136188,-0.32052095209648335,-0.42513727904068277,0.6006006749921095,0.6718465659569299,-0.6097508829098389,0.4678137123877402
420,-0.556951209848602,-0.585525252505959,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9487937722202993,1.295009175277297,-0.875855275911421,-0.39289358682346476,0.708257672068946,1.393706674356469,2.615911119621476,1.1369756768772585,-1.3728362616673229,-0.7599959556302246,-0.6039463865451977,0.6836268181753229,0.6718465659569299,-0.9469436315112525,-0.9471678824947315
2158,-0.49666405275015346,-0.04285346956946334,0.9667222153149468,0.7256141906968478,0.5829694737884634,-0.6817881976884457,0.9988714838900196,-0.9606105347430998,-0.6175756685505231,0.5607680050003586,0.7266431403016239,1.2722454007373412,1.2166542351254321,-1.2118553561731946,-0.8478909563369729,-0.6933509402974553,0.6836268181753229,0.6718465659569299,-0.9469436315112525,-0.992087933125921
846,-0.6520065401257528,0.8679017283180892,0.9667222153149468,0.7256141906968478,0.5829694737884634,-0.9821694690367809,1.6898594304603338,-0.9606105347430998,-0.8422577502775817,0.8557473391375333,0.9045267493829159,1.1411560623096206,1.2564935142495188,-1.6143076199085151,-0.8478909563369729,-0.6039463865451977,0.7251398897669296,0.6718465659569299,-0.9844094924669651,-0.992087933125921
2655,-0.5571216975849591,-0.7679317208835615,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.41478262315659215,0.2091709735239464,-0.7063447582480634,-0.8422577502775817,0.5607680050003586,1.304764869815823,0.9117497200611099,1.2564935142495188,-0.5679317341966822,-0.9797334573970953,-0.5145418327929403,0.7251398897669296,0.6718465659569299,-0.6846826048212642,-0.7674876799699731
1236,-0.6152769927736644,-0.7926705877205644,0.9667222153149468,0.7256141906968478,0.5829694737884634,0.019101435457669888,0.6533775106048626,-0.875855275911421,-1.0669398320046402,0.7820025056032396,0.05957960624677895,1.6655134160205025,0.8581007230086508,-1.2118553561731946,-0.8039434559835987,-0.6933509402974553,0.5175745318088961,0.6718465659569299,-0.9844094924669651,-1.0819280343883002
4475,1.4293515150634877,0.07937446828378782,-1.5659710491359442,-1.6900998632260498,-1.126671906411354,1.1204994304015659,-0.8766672282294041,1.5820472302072637,1.4045630669930027,0.04455417026030278,-2.475261823161632,-1.0873626909616272,-1.771291699181078,1.7662913954681756,1.7450115645121007,1.9887856722702697,-1.2674875466301918,-0.7183882408183665,0.6266225286286774,0.8945541933840412
1791,-0.29599478366196724,0.5856059003693782,0.8100607762767473,0.7256141906968478,0.5829694737884634,-0.4815340167895555,-0.18567928165909017,0.6497393830587971,-1.141833859246993,0.7820025056032396,0.14852141078742495,0.8462050508472496,1.017457839504998,-1.1313649034261306,-0.6281534545701022,-0.6039463865451977,-0.5202522579812713,0.6718465659569299,-0.5722850219541263,-1.0370079837571107
563,-0.3000127235455568,-0.5143583358042818,-0.3387897766700486,0.7256141906968478,0.5295431806572192,-0.5149097136060372,0.35723981921758513,-0.3673237229213483,-0.5426816413081704,0.33953350439747754,-0.16277490510483603,0.35462003174329787,0.34019009439552245,-0.24596992320842595,-0.9797334573970953,-0.6039463865451977,0.6836268181753229,0.2825808200598469,-0.16016055144128755,-0.8348677559167575
418,-0.556951209848602,-0.585525252505959,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9487937722202993,1.4430780209709357,-0.875855275911421,-0.39289358682346476,0.7820025056032396,1.393706674356469,2.4520494465868254,1.057297118629085,-1.3728362616673229,-0.7599959556302246,-0.6039463865451977,0.6836268181753229,0.6718465659569299,-0.9844094924669651,-0.9471678824947315
4765,-0.5540605703833305,-0.7370081373373079,0.8622812559561471,0.3924122522247241,0.5295431806572192,0.28610700998952343,0.35723981921758513,-0.5368342405847059,-0.3179995595811119,0.33953350439747754,1.304764869815823,0.6495710432056689,0.9776185603809112,-0.7289126396908103,-0.7599959556302246,-0.5145418327929403,0.6836268181753229,0.6718465659569299,-0.7970801876884019,0.2881335098629819
3611,-0.49896609631414196,-0.75556228746506,0.9667222153149468,0.7256141906968478,0.5829694737884634,-0.18115274544122026,0.94951520199214,-0.7063447582480634,-1.0669398320046402,0.5607680050003586,0.7711140425719469,1.0100667238819,1.057297118629085,-1.0508744506790666,-0.8478909563369729,-0.6039463865451977,0.6836268181753229,0.6718465659569299,-0.42242157813127584,-0.7225676293387836
3841,0.2203268667722813,1.087483291891656,0.8361710161164473,-1.8567008324621115,-1.126671906411354,0.6866153717873037,-0.9260235101272838,0.48022886539543946,2.453079448385942,-2.5365150034399764,-0.696425732348712,-2.1033050637764608,1.1369756768772585,2.410215017444688,-0.6281534545701022,-0.6039463865451977,-1.516565976179832,0.6718465659569299,0.7015542505401026,1.2763746237491527
4324,-0.6310200201197865,-0.6875304036633021,0.9667222153149468,0.7256141906968478,0.5829694737884634,0.7867424622367488,0.15981469162606682,-0.875855275911421,-0.9171517775199345,0.8557473391375333,0.3708759221390399,2.4192771119798953,1.2564935142495188,-1.1313649034261306,-0.8478909563369729,-0.6933509402974553,-0.10512154206520437,0.6718465659569299,-0.9844094924669651,-1.0594680090727053
4277,-0.052520543381563936,1.3434996400710897,-0.5737819352273478,-0.746027704221699,-0.3252775094426895,1.0537480367686023,-0.9753797920251633,0.7344946418904759,-0.7673637230352288,-2.0203011686999206,0.6821722380313009,-1.054590356354697,-1.4525774661883837,0.07599188777983029,0.4705340542642509,0.021885489720604726,-0.22966075684002446,-0.4403412794633072,1.0762128600972287,0.17583338328500797
1977,-0.53103615567599,-0.2516556903904771,-0.26045905715094886,0.19804445478265187,0.5829694737884634,0.7199910686037855,-0.7285983825357655,-0.11305794642631196,0.05647057663065213,-0.5454044980140467,0.28193411759839393,-0.8579563487131163,-0.974506116699342,-0.9703839979320025,-0.45236345315660575,-0.3357327252884253,-0.02209539888199097,0.2825808200598469,-0.6472167438655515,0.42289366175655063
518,-0.13778920421117197,-0.21130721705099625,-0.495451215708248,-0.46835942216159576,0.47611688752597486,2.0883946380795346,-0.8273109463315246,0.39547360656376074,0.20625863111535775,-0.25042516387687197,-1.496901973214526,-0.6285500064646056,-0.8948275584511683,1.122367773491663,0.5584290549709992,0.5583128122341497,-0.6863045443476982,0.2825808200598469,1.5258031915657801,-0.2958271483424826
3020,-0.1959444993998772,-0.16182948337699046,-0.9654355328228464,-0.9681623298697815,0.42269059439473056,-0.8152909849543725,-0.7285983825357655,0.7344946418904759,0.5807287673271219,-0.0291906632739909,1.171352163004854,0.28907536252943766,0.49954721089186965,-1.0508744506790666,-0.32052095209648335,-0.3357327252884253,0.6836268181753229,-1.8305760862386036,0.4018273628944017,-0.7225676293387836
1020,3.9239207274695937,2.5470770537464977,-1.5659710491359442,0.05921031375260029,-3.156871045398637,2.255273122161943,-0.9753797920251633,0.8192499007221546,0.7305168218118274,-3.790177173522969,-1.897140093647433,-0.6285500064646056,-0.6956311628307343,1.9272723009623038,2.0965915673390936,2.4358084410315572,-0.9353829738973383,-1.1632633789864613,1.9753935230343316,1.7031151047454534
993,-0.34592473425619524,-0.5019882839141094,-1.644301768655044,-1.1625301273118536,-1.2335244926738425,0.5864882813378587,-0.9260235101272838,1.4972919713755848,0.8803048762965331,-1.5040873339598646,-1.897140093647433,-1.4806307062447885,0.38002937351960925,0.3174632460210225,1.3934315616851074,0.5583128122341497,-0.8938699023057316,-0.5515600640053309,1.4134056086986424,0.917014218699636
3964,0.9060530289694128,0.0993696574047954,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.7027337925027421,-0.9606105347430998,-0.7673637230352288,0.8557473391375333,0.5487595312203319,0.94452205466804,1.2564935142495188,-0.5679317341966822,-0.10078345032961274,-0.6933509402974553,0.6836268181753229,0.6718465659569299,-0.9844094924669651,-1.104388059703895
1764,-0.29599478366196724,0.5856059003693782,0.8100607762767473,0.7256141906968478,0.5295431806572192,-0.4481583199730738,1.4924343028688152,-0.7063447582480634,-1.141833859246993,0.708257672068946,0.05957960624677895,0.8789773854541797,1.017457839504998,-1.2923458089202589,-0.8478909563369729,-0.6039463865451977,-0.5202522579812713,0.6718465659569299,-0.49735330004270106,-0.992087933125921
1657,1.117147760872785,-0.7060845537910543,-1.5659710491359442,-1.0792296426938228,-0.6992615613613995,0.5864882813378587,-0.3337481273527289,1.2430261948805486,-0.5426816413081704,0.8557473391375333,1.171352163004854,0.02689668567399674,0.34019009439552245,0.23697279327395843,1.3055365609783594,0.4689082584818922,0.5590876034005028,-0.8296070253603902,0.8888835553186657,0.13091333265381838
2480,-0.04339409304950101,-0.36650959051128856,0.47062765836064857,0.6978473624908376,0.5829694737884634,-0.21452844225770196,-0.6792421006378859,0.0564525712370456,0.05647057663065213,0.11829900379459647,1.2602939675454998,0.48570937017101834,0.5792257691400433,0.5589346042622146,-0.6721009549234763,-0.42513727904068277,0.6421137465837162,0.6718465659569299,0.02716875333727554,-0.38566724960486176
2039,-0.5969123721386762,-0.2516556903904771,0.9667222153149468,0.7256141906968478,0.5295431806572192,1.5877591858323095,1.7392157123582133,-0.4520789817530271,-1.141833859246993,0.7820025056032396,0.593230433490655,1.0428390584888303,0.7784221647604772,-1.2923458089202589,-0.891838456690347,-0.6039463865451977,0.6006006749921095,0.6718465659569299,-0.9094777705555398,-0.9696279078103263
3970,0.9060530289694128,0.0993696574047954,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.7027337925027421,-0.9606105347430998,-0.7673637230352288,0.8557473391375333,0.5487595312203319,0.94452205466804,1.2564935142495188,-0.5679317341966822,-0.10078345032961274,-0.6933509402974553,0.6836268181753229,0.6718465659569299,-0.9844094924669651,-1.104388059703895
534,-0.3551075036968573,1.174069944292837,0.10508430060484984,-1.4401984093719569,-0.058146043786468045,-0.08102565499177519,-0.6792421006378859,0.0564525712370456,-0.01842345061170068,0.5607680050003586,-0.296187611915805,0.059669020280926854,0.06131514052691484,0.23697279327395843,0.4705340542642509,0.021885489720604726,-0.7278176159393048,-0.4403412794633072,0.4767590848058269,0.7373340161748777
3251,0.9034635743023016,0.6164002233364084,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.014274261358811807,1.0482277657878991,-0.6215894994163846,-0.6175756685505231,0.8557473391375333,0.6377013357609779,1.3705624045581315,0.9377792812568244,-1.6947980726555791,-0.9797334573970953,-0.6039463865451977,0.4760614602172894,0.6718465659569299,-0.8345460486441146,-0.5428874268140252
4178,-0.7162840897177153,-0.41401068872501784,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9487937722202993,0.9988714838900196,-0.875855275911421,-0.692469695792876,0.6345128385346522,0.9489976516532389,0.35462003174329787,0.45970793176778285,0.23697279327395843,-0.7599959556302246,-0.42513727904068277,0.7251398897669296,0.6718465659569299,0.02716875333727554,-0.7225676293387836
1802,-0.6305810983712479,-0.7926705877205644,0.8100607762767473,0.7256141906968478,0.5829694737884634,-0.648412500871964,0.3078835373197055,-0.7911000170797422,-0.46778761406581754,0.4132783379317712,0.3708759221390399,1.0100667238819,0.7385828856363904,-0.24596992320842595,-0.45236345315660575,-0.42513727904068277,0.7251398897669296,0.6718465659569299,-0.5722850219541263,-0.16106699644891387
2605,-0.6979191630006152,-0.7988553044298151,-1.644301768655044,-0.05185699907144098,0.5295431806572192,-0.9487937722202993,-0.3337481273527289,-0.6215894994163846,-0.1682115050964063,-3.2002185052486194,-2.208436409539694,0.8134327162403195,-2.0900059321737725,0.3174632460210225,-0.49631095350997984,-0.24632817153616776,0.6836268181753229,0.5606277814149062,0.10210047524870076,-1.0370079837571107
4929,0.7712749743673983,0.5803371402047675,-0.23434881731124896,-0.9959291580757917,0.15555912873850913,-0.9821694690367809,-0.8273109463315246,0.0564525712370456,-0.1682115050964063,-1.20910799982269,-2.163965507269371,-1.021818021747767,-1.37289890794021,2.410215017444688,0.9539565581513663,0.37950370472963474,-2.346827408011966,-0.9408258099024138,0.7764859724515278,0.6924139655436881
1827,-0.6279399158272169,-0.7926705877205644,0.8622812559561471,0.7256141906968478,0.5295431806572192,-0.9821694690367809,1.0482277657878991,-0.5368342405847059,-0.6175756685505231,0.5607680050003586,0.593230433490655,1.3705624045581315,0.7784221647604772,-0.4874412814496181,-0.5842059542167282,-0.3357327252884253,0.6836268181753229,0.6718465659569299,-0.9844094924669651,-0.11614694581772429
3921,1.1783641832631186,1.1369616440373327,-1.644301768655044,-2.051068629904184,-2.996592166004904,1.854764760364163,-0.9753797920251633,3.5314181833358753,0.9551989035388859,0.33953350439747754,-1.319018364133234,-1.7755817177071596,0.49954721089186965,1.6053104899740476,2.0086965666323455,3.4192585323063893,-1.682618262546259,-1.1076539867154493,1.4883373306100676,2.0175554591637805
2872,-0.6459880475584471,-0.7741158191211414,0.05286382092545003,0.5034795650487653,0.315838008132242,-0.6150368040554822,-0.777954664433645,0.31071834773208196,-0.6175756685505231,-1.0616183327541024,-1.496901973214526,-0.46468833342995497,-0.4964347672103004,-0.24596992320842595,-0.8039434559835987,-0.15692361778391026,0.31000917385086263,0.2825808200598469,-0.9844094924669651,-0.9022478318635418
2906,-0.5907904238175309,-0.8112235009049747,0.7056198169179477,0.7256141906968478,0.3692643012634863,-0.41478262315659215,0.45595238301334423,-0.6215894994163846,-0.1682115050964063,0.6345128385346522,-0.25171670964548204,0.3218476971363678,0.45970793176778285,-0.8094030924378744,-0.7599959556302246,-0.5145418327929403,0.6836268181753229,0.2825808200598469,-0.6846826048212642,-0.38566724960486176
4879,-0.01944163737872311,0.5481388865447373,0.07897406076514994,0.7256141906968478,0.5295431806572192,-0.9821694690367809,2.0353534037454906,0.14120783006872437,-0.3179995595811119,0.708257672068946,0.45981772667968596,1.4033347391650617,0.22067225702326204,-0.4069508287025541,-0.5842059542167282,-0.5145418327929403,0.4345483886256827,-0.9964352021734257,-0.9469436315112525,0.13091333265381838
4499,-0.6397638678119099,-0.75556228746506,-0.18212833763184916,0.4479459086367447,0.42269059439473056,-0.9487937722202993,0.45595238301334423,0.39547360656376074,-0.01842345061170068,0.7820025056032396,0.14852141078742495,0.8134327162403195,0.34019009439552245,-0.8898935451849385,-0.540258453863354,-0.42513727904068277,0.6421137465837162,0.6718465659569299,-0.8720119095998272,-0.7899477052855679
946,3.250539775093809,1.3596114455703587,-0.4432307360288482,0.5867800496667963,0.5829694737884634,-0.014274261358811807,-0.432460691148488,0.22596308890040315,-0.01842345061170068,0.11829900379459647,-0.874309341430004,-0.5957776718576755,0.818261443884564,-0.7289126396908103,-0.7160484552768505,-0.3357327252884253,0.5590876034005028,-2.33106061667771,0.7015542505401026,-0.9696279078103263
2361,-0.6034276359736794,-0.7679317208835615,-1.5659710491359442,-0.19069114010149257,0.15555912873850913,-0.8820423785873358,-0.6298858187400064,1.073515677217191,-0.01842345061170068,0.8557473391375333,0.593230433490655,0.25630302792250753,0.06131514052691484,-0.4874412814496181,0.3386915532041285,0.20069459722511973,0.6421137465837162,0.2825808200598469,1.2635421648757919,-0.7001076040231888
1406,0.01525215784677472,-0.4092181517470195,-1.4876403296168446,-1.7456335196380703,-0.5389826819676666,1.5543834890158277,-0.9260235101272838,0.0564525712370456,1.704139175962414,-2.61025983697427,-1.363489266403557,-1.4478583716378584,-1.6119345826847309,0.961386867997535,0.4705340542642509,1.1841446884999522,-0.6032784011644847,4.731332201740795,1.7131324963443433,0.804714092121662
4520,-0.5663041609435092,-0.7926705877205644,0.9406119754752469,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.15981469162606682,-0.9606105347430998,-0.5426816413081704,0.4870231714660649,0.45981772667968596,0.22353069331557743,0.18083297789917524,-0.4069508287025541,-0.45236345315660575,-0.42513727904068277,0.6836268181753229,0.6718465659569299,-0.9469436315112525,-0.34074719897367217
2706,-0.5571216975849591,-0.7679317208835615,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.6817881976884457,0.4065961011154647,-0.9606105347430998,-0.7673637230352288,-0.17668033034257827,0.81558494484227,0.45293703556408826,0.30035081527143564,-1.0508744506790666,-0.891838456690347,-0.6933509402974553,0.7251398897669296,0.6718465659569299,-0.9844094924669651,-1.104388059703895
616,-0.514563734657087,0.12322720211073007,0.8361710161164473,0.6700805342848273,0.5295431806572192,0.4529854940719319,0.06110212783030768,-0.6215894994163846,-0.3179995595811119,0.4870231714660649,0.9489976516532389,0.7151157124195292,0.5393864900159565,-0.24596992320842595,-0.49631095350997984,-0.5145418327929403,0.6836268181753229,0.6718465659569299,-0.7970801876884019,0.19829340860060274
3789,-0.49388176635251274,-0.7864858710113137,0.9667222153149468,0.7256141906968478,0.5829694737884634,0.15260422272359667,1.788571994256093,-0.19781320525799073,-1.3665159409740513,0.4132783379317712,1.0379394561938848,0.6167987085987389,-0.9346668375752551,0.15648234052689436,-0.540258453863354,-0.6933509402974553,-0.02209539888199097,0.6718465659569299,-0.7596143267326894,-0.6551875533919992
955,1.7048251097378782,1.4029038440634427,-0.23434881731124896,0.6700805342848273,0.5295431806572192,-0.5482854104225189,0.15981469162606682,-0.19781320525799073,-0.5426816413081704,0.11829900379459647,-0.51854212326742,0.22353069331557743,0.818261443884564,-0.8898935451849385,-0.7160484552768505,-0.3357327252884253,0.6836268181753229,0.7274559582279417,0.2894297800272638,-1.0145479584415158
194,0.01525215784677472,-0.5576507342973659,0.7317300567576477,0.6978473624908376,0.5295431806572192,-0.748539591321409,0.06110212783030768,-0.3673237229213483,-0.39289358682346476,-0.0291906632739909,1.393706674356469,0.5840263739918087,0.9377792812568244,-0.5679317341966822,-0.8478909563369729,-0.6039463865451977,0.6836268181753229,0.2825808200598469,0.6266225286286774,-0.56534745212962
909,0.26587739450870485,0.884031469495815,-1.5659710491359442,-1.9955349734921632,-2.5691818209549497,1.9882675476300897,-0.9753797920251633,2.599110336187409,2.3781854211435896,-1.0616183327541024,-2.252907311810017,-1.84112638692102,-1.970488094801512,1.4443295844799193,1.7010640641587265,1.7205720110134972,-2.595905837561606,-0.885216417631402,-0.8720119095998272,-0.9471678824947315
