,EG.CFT.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.FEC.RNEW.ZS,IT.MLT.MAIN.P2,SE.PRM.CMPT.FE.ZS,SE.PRM.ENRL.TC.ZS,SE.PRM.NENR,SE.PRM.TCHR.FE.ZS,SE.SEC.CMPT.LO.FE.ZS,SE.SEC.ENRR,SE.SEC.NENR,SH.ANM.ALLW.ZS,SH.DTH.COMM.ZS,SH.DYN.0514,SH.STA.BRTC.ZS,SL.AGR.EMPL.FE.ZS,SP.ADO.TFRT,TM.VAL.MRCH.R6.ZS,TX.VAL.MRCH.R6.ZS
4277,-0.5737819352273478,-0.746027704221699,-0.3252775094426895,1.0537480367686023,-0.9753797920251633,-1.2214177757961002,-0.7673637230352288,-2.0203011686999206,0.6821722380313009,-0.5885359702110826,-1.054590356354697,-1.4525774661883837,0.07599188777983029,0.4705340542642509,0.021885489720604726,-0.22966075684002446,1.0762128600972287,0.17583338328500797,-0.20977715955028434,-0.2286269554029513
1977,-0.26045905715094886,0.19804445478265187,0.5829694737884634,0.7199910686037855,-0.7285983825357655,-0.2264616056962576,0.05647057663065213,-0.5454044980140467,0.28193411759839393,-0.7941442909641279,-0.8579563487131163,-0.974506116699342,-0.9703839979320025,-0.45236345315660575,-0.3357327252884253,-0.02209539888199097,-0.6472167438655515,0.42289366175655063,-0.41644926937365506,-0.44056860096869555
518,-0.495451215708248,-0.46835942216159576,0.47611688752597486,2.0883946380795346,-0.8273109463315246,-0.1360110447780901,0.20625863111535775,-0.25042516387687197,-1.496901973214526,-0.6570720771287644,-0.6285500064646056,-0.8948275584511683,1.122367773491663,0.5584290549709992,0.5583128122341497,-0.6863045443476982,1.5258031915657801,-0.2958271483424826,-0.41644926937365506,-0.44056860096869555
3020,-0.9654355328228464,-0.9681623298697815,0.42269059439473056,-0.8152909849543725,-0.7285983825357655,0.45191760118999874,0.5807287673271219,-0.0291906632739909,1.171352163004854,0.4737736870129849,0.28907536252943766,0.49954721089186965,-1.0508744506790666,-0.32052095209648335,-0.3357327252884253,0.6836268181753229,0.4018273628944017,-0.7225676293387836,-0.41644926937365506,-0.44056860096869555
1020,-1.5659710491359442,0.05921031375260029,-3.156871045398637,2.255273122161943,-0.9753797920251633,-2.397275067732278,0.7305168218118274,-3.790177173522969,-1.897140093647433,-0.8284123444229687,-0.6285500064646056,-0.6956311628307343,1.9272723009623038,2.0965915673390936,2.4358084410315572,-0.9353829738973383,1.9753935230343316,1.7031151047454534,1.994725345232337,1.4669062091230025
993,-1.644301768655044,-1.1625301273118536,-1.2335244926738425,0.5864882813378587,-0.9260235101272838,-1.809346421764189,0.8803048762965331,-1.5040873339598646,-1.897140093647433,0.2338973128010987,-1.4806307062447885,0.38002937351960925,0.3174632460210225,1.3934315616851074,0.5583128122341497,-0.8938699023057316,1.4134056086986424,0.917014218699636,0.8235833895665694,-0.36992138578011413
3964,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.7027337925027421,0.5423681621081662,-0.7673637230352288,0.8557473391375333,0.5487595312203319,1.05633059581328,0.94452205466804,1.2564935142495188,-0.5679317341966822,-0.10078345032961274,-0.6933509402974553,0.6836268181753229,-0.9844094924669651,-1.104388059703895,-0.41644926937365506,-0.36992138578011413
1764,0.8100607762767473,0.7256141906968478,0.5295431806572192,-0.4481583199730738,1.4924343028688152,0.2710164793536637,-1.141833859246993,0.708257672068946,0.05957960624677895,0.6108459008483484,0.8789773854541797,1.017457839504998,-1.2923458089202589,-0.8478909563369729,-0.6039463865451977,-0.5202522579812713,-0.49735330004270106,-0.992087933125921,-0.41644926937365506,-0.44056860096869555
1657,-1.5659710491359442,-1.0792296426938228,-0.6992615613613995,0.5864882813378587,-0.3337481273527289,-0.7239396907461789,-0.5426816413081704,0.8557473391375333,1.171352163004854,-0.48573180983455994,0.02689668567399674,0.34019009439552245,0.23697279327395843,1.3055365609783594,0.4689082584818922,0.5590876034005028,0.8888835553186657,0.13091333265381838,-0.41644926937365506,-0.44056860096869555
2480,0.47062765836064857,0.6978473624908376,0.5829694737884634,-0.21452844225770196,-0.6792421006378859,0.6328187230263338,0.05647057663065213,0.11829900379459647,1.2602939675454998,0.5765778473895076,0.48570937017101834,0.5792257691400433,0.5589346042622146,-0.6721009549234763,-0.42513727904068277,0.6421137465837162,0.02716875333727554,-0.38566724960486176,-0.41644926937365506,-0.44056860096869555
2039,0.9667222153149468,0.7256141906968478,0.5295431806572192,1.5877591858323095,1.7392157123582133,0.6328187230263338,-1.141833859246993,0.7820025056032396,0.593230433490655,0.7479181146837119,1.0428390584888303,0.7784221647604772,-1.2923458089202589,-0.891838456690347,-0.6039463865451977,0.6006006749921095,-0.9094777705555398,-0.9696279078103263,-0.41644926937365506,-0.2992741705915327
3970,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.7027337925027421,0.5423681621081662,-0.7673637230352288,0.8557473391375333,0.5487595312203319,1.05633059581328,0.94452205466804,1.2564935142495188,-0.5679317341966822,-0.10078345032961274,-0.6933509402974553,0.6836268181753229,-0.9844094924669651,-1.104388059703895,-0.41644926937365506,-0.36992138578011413
534,0.10508430060484984,-1.4401984093719569,-0.058146043786468045,-0.08102565499177519,-0.6792421006378859,0.768494564403585,-0.01842345061170068,0.5607680050003586,-0.296187611915805,0.4737736870129849,0.059669020280926854,0.06131514052691484,0.23697279327395843,0.4705340542642509,0.021885489720604726,-0.7278176159393048,0.4767590848058269,0.7373340161748777,-0.41644926937365506,-0.44056860096869555
3251,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.014274261358811807,1.0482277657878991,1.6277748931261764,-0.6175756685505231,0.8557473391375333,0.6377013357609779,-0.48573180983455994,1.3705624045581315,0.9377792812568244,-1.6947980726555791,-0.9797334573970953,-0.6039463865451977,0.4760614602172894,-0.8345460486441146,-0.5428874268140252,-0.34755856609919816,-0.36992138578011413
4178,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.9487937722202993,0.9988714838900196,0.94939568623992,-0.692469695792876,0.6345128385346522,0.9489976516532389,1.330475023484007,0.35462003174329787,0.45970793176778285,0.23697279327395843,-0.7599959556302246,-0.42513727904068277,0.7251398897669296,0.02716875333727554,-0.7225676293387836,-0.41644926937365506,-0.08733252502578848
1802,0.8100607762767473,0.7256141906968478,0.5829694737884634,-0.648412500871964,0.3078835373197055,0.94939568623992,-0.46778761406581754,0.4132783379317712,0.3708759221390399,0.8507222750602347,1.0100667238819,0.7385828856363904,-0.24596992320842595,-0.45236345315660575,-0.42513727904068277,0.7251398897669296,-0.5722850219541263,-0.16106699644891387,-0.41644926937365506,-0.44056860096869555
2605,-1.644301768655044,-0.05185699907144098,0.5295431806572192,-0.9487937722202993,-0.3337481273527289,-1.3118683367142678,-0.1682115050964063,-3.2002185052486194,-2.208436409539694,-1.068288718634855,0.8134327162403195,-2.0900059321737725,0.3174632460210225,-0.49631095350997984,-0.24632817153616776,0.6836268181753229,0.10210047524870076,-1.0370079837571107,-0.41644926937365506,-0.44056860096869555
4929,-0.23434881731124896,-0.9959291580757917,0.15555912873850913,-0.9821694690367809,-0.8273109463315246,-1.990247543600524,-0.1682115050964063,-1.20910799982269,-2.163965507269371,-1.5823095205174682,-1.021818021747767,-1.37289890794021,2.410215017444688,0.9539565581513663,0.37950370472963474,-2.346827408011966,0.7764859724515278,0.6924139655436881,-0.34755856609919816,-0.36992138578011413
1827,0.8622812559561471,0.7256141906968478,0.5295431806572192,-0.9821694690367809,1.0482277657878991,1.492099051748925,-0.6175756685505231,0.5607680050003586,0.593230433490655,1.330475023484007,1.3705624045581315,0.7784221647604772,-0.4874412814496181,-0.5842059542167282,-0.3357327252884253,0.6836268181753229,-0.9844094924669651,-0.11614694581772429,-0.41644926937365506,-0.44056860096869555
3921,-1.644301768655044,-2.051068629904184,-2.996592166004904,1.854764760364163,-0.9753797920251633,-1.0405166539597652,0.9551989035388859,0.33953350439747754,-1.319018364133234,-1.9249900551058772,-1.7755817177071596,0.49954721089186965,1.6053104899740476,2.0086965666323455,3.4192585323063893,-1.682618262546259,1.4883373306100676,2.0175554591637805,1.5813811255855956,0.8310812724257699
2872,0.05286382092545003,0.5034795650487653,0.315838008132242,-0.6150368040554822,-0.777954664433645,-0.6787144102870951,-0.6175756685505231,-1.0616183327541024,-1.496901973214526,1.1934028096486435,-0.46468833342995497,-0.4964347672103004,-0.24596992320842595,-0.8039434559835987,-0.15692361778391026,0.31000917385086263,-0.9844094924669651,-0.9022478318635418,-0.41644926937365506,-0.44056860096869555
2906,0.7056198169179477,0.7256141906968478,0.3692643012634863,-0.41478262315659215,0.45595238301334423,0.45191760118999874,-0.1682115050964063,0.6345128385346522,-0.25171670964548204,0.37096952663646227,0.3218476971363678,0.45970793176778285,-0.8094030924378744,-0.7599959556302246,-0.5145418327929403,0.6836268181753229,-0.6846826048212642,-0.38566724960486176,0.27245776337091404,0.12460912053995576
4879,0.07897406076514994,0.7256141906968478,0.5295431806572192,-0.9821694690367809,2.0353534037454906,1.0850715276171714,-0.3179995595811119,0.708257672068946,0.45981772667968596,0.9192583819779164,1.4033347391650617,0.22067225702326204,-0.4069508287025541,-0.5842059542167282,-0.5145418327929403,0.4345483886256827,-0.9469436315112525,0.13091333265381838,-0.41644926937365506,-0.44056860096869555
4499,-0.18212833763184916,0.4479459086367447,0.42269059439473056,-0.9487937722202993,0.45595238301334423,0.8137198448626688,-0.01842345061170068,0.7820025056032396,0.14852141078742495,-0.005979061410787505,0.8134327162403195,0.34019009439552245,-0.8898935451849385,-0.540258453863354,-0.42513727904068277,0.6421137465837162,-0.8720119095998272,-0.7899477052855679,-0.41644926937365506,-0.44056860096869555
946,-0.4432307360288482,0.5867800496667963,0.5829694737884634,-0.014274261358811807,-0.432460691148488,0.04489007705824493,-0.01842345061170068,0.11829900379459647,-0.874309341430004,-0.04024711486962839,-0.5957776718576755,0.818261443884564,-0.7289126396908103,-0.7160484552768505,-0.3357327252884253,0.5590876034005028,0.7015542505401026,-0.9696279078103263,-0.27866786282474126,-0.36992138578011413
2361,-1.5659710491359442,-0.19069114010149257,0.15555912873850913,-0.8820423785873358,-0.6298858187400064,0.9041704057808363,-0.01842345061170068,0.8557473391375333,0.593230433490655,0.1996292593422578,0.25630302792250753,0.06131514052691484,-0.4874412814496181,0.3386915532041285,0.20069459722511973,0.6421137465837162,1.2635421648757919,-0.7001076040231888,-0.41644926937365506,1.7494950698773282
1406,-1.4876403296168446,-1.7456335196380703,-0.5389826819676666,1.5543834890158277,-0.9260235101272838,-1.990247543600524,1.704139175962414,-2.61025983697427,-1.363489266403557,-1.4795053601409456,-1.4478583716378584,-1.6119345826847309,0.961386867997535,0.4705340542642509,1.1841446884999522,-0.6032784011644847,1.7131324963443433,0.804714092121662,-0.0031050497269135948,-0.08733252502578848
4520,0.9406119754752469,0.7256141906968478,0.5295431806572192,-0.9821694690367809,0.15981469162606682,0.2710164793536637,-0.5426816413081704,0.4870231714660649,0.45981772667968596,0.6793820077660302,0.22353069331557743,0.18083297789917524,-0.4069508287025541,-0.45236345315660575,-0.42513727904068277,0.6836268181753229,-0.9469436315112525,-0.34074719897367217,0.4102391699198279,-0.36992138578011413
2706,0.9667222153149468,0.7256141906968478,0.5295431806572192,-0.6817881976884457,0.4065961011154647,0.2710164793536637,-0.7673637230352288,-0.17668033034257827,0.81558494484227,0.4737736870129849,0.45293703556408826,0.30035081527143564,-1.0508744506790666,-0.891838456690347,-0.6933509402974553,0.7251398897669296,-0.9844094924669651,-1.104388059703895,-0.41644926937365506,-0.44056860096869555
616,0.8361710161164473,0.6700805342848273,0.5295431806572192,0.4529854940719319,0.06110212783030768,0.6780440034854175,-0.3179995595811119,0.4870231714660649,0.9489976516532389,0.8849903285190756,0.7151157124195292,0.5393864900159565,-0.24596992320842595,-0.49631095350997984,-0.5145418327929403,0.6836268181753229,-0.7970801876884019,0.19829340860060274,-0.20977715955028434,-0.2992741705915327
3789,0.9667222153149468,0.7256141906968478,0.5829694737884634,0.15260422272359667,1.788571994256093,1.6730001735852602,-1.3665159409740513,0.4132783379317712,1.0379394561938848,1.2619389165663253,0.6167987085987389,-0.9346668375752551,0.15648234052689436,-0.540258453863354,-0.6933509402974553,-0.02209539888199097,-0.7596143267326894,-0.6551875533919992,-0.41644926937365506,-0.44056860096869555
955,-0.23434881731124896,0.6700805342848273,0.5295431806572192,-0.5482854104225189,0.15981469162606682,0.45191760118999874,-0.5426816413081704,0.11829900379459647,-0.51854212326742,0.9877944888955982,0.22353069331557743,0.818261443884564,-0.8898935451849385,-0.7160484552768505,-0.3357327252884253,0.6836268181753229,0.2894297800272638,-1.0145479584415158,-0.20977715955028434,-0.2992741705915327
194,0.7317300567576477,0.6978473624908376,0.5295431806572192,-0.748539591321409,0.06110212783030768,0.7232692839445013,-0.39289358682346476,-0.0291906632739909,1.393706674356469,0.7136500612248711,0.5840263739918087,0.9377792812568244,-0.5679317341966822,-0.8478909563369729,-0.6039463865451977,0.6836268181753229,0.6266225286286774,-0.56534745212962,-0.41644926937365506,-0.44056860096869555
909,-1.5659710491359442,-1.9955349734921632,-2.5691818209549497,1.9882675476300897,-0.9753797920251633,-2.4425003481913614,2.3781854211435896,-1.0616183327541024,-2.252907311810017,-2.2334025362354453,-1.84112638692102,-1.970488094801512,1.4443295844799193,1.7010640641587265,1.7205720110134972,-2.595905837561606,-0.8720119095998272,-0.9471678824947315,0.9613647961154832,-0.44056860096869555
